iteration	J-0	J-1	J-2	J-3	J-4	J-5	J-6	J-7	J-8	J-9	J-10	J-11	J-12	J-13	J-14	J-15	J-16	J-17	Sensor
257	0.404173	1.10281	-0.683145	-0.542248	1.59061	-0.536261	0.404173	1.10281	-0.683145	-0.33804	1.97411	-0.442966	0.257162	1.75416	-0.506182	-0.33804	1.97411	-0.442966	0.0232832
258	0.417234	1.10565	-0.69251	-0.547289	1.58051	-0.543843	0.417234	1.10565	-0.69251	-0.346978	1.96204	-0.451549	0.271744	1.75069	-0.50906	-0.346978	1.96204	-0.451549	0.0238015
259	0.429537	1.1089	-0.700865	-0.552216	1.56908	-0.551552	0.429537	1.1089	-0.700865	-0.35577	1.94953	-0.460771	0.285844	1.74768	-0.511471	-0.35577	1.94953	-0.460771	0.0244775
260	0.441165	1.1126	-0.708244	-0.557071	1.55621	-0.559296	0.441165	1.1126	-0.708244	-0.36441	1.93661	-0.470507	0.299454	1.74521	-0.513376	-0.36441	1.93661	-0.470507	0.025462
261	0.452216	1.11667	-0.714737	-0.561912	1.54172	-0.567001	0.452216	1.11667	-0.714737	-0.372873	1.92329	-0.480625	0.312566	1.74338	-0.514745	-0.372873	1.92329	-0.480625	0.0262493
262	0.462665	1.12151	-0.720303	-0.566631	1.52574	-0.574515	0.462665	1.12151	-0.720303	-0.381115	1.9096	-0.490984	0.325167	1.74228	-0.515562	-0.381115	1.9096	-0.490984	0.0270236
263	0.472512	1.12734	-0.72496	-0.571156	1.5083	-0.58171	0.472512	1.12734	-0.72496	-0.389075	1.89561	-0.501437	0.337237	1.74198	-0.515825	-0.389075	1.89561	-0.501437	0.0282024
264	0.481817	1.13402	-0.728864	-0.575505	1.48925	-0.588503	0.481817	1.13402	-0.728864	-0.396677	1.88138	-0.511833	0.348746	1.74257	-0.515544	-0.396677	1.88138	-0.511833	0.0289563
265	0.49046	1.14218	-0.731927	-0.579464	1.46892	-0.594709	0.49046	1.14218	-0.731927	-0.403829	1.86698	-0.522016	0.359658	1.74415	-0.514745	-0.403829	1.86698	-0.522016	0.0299227
266	0.498425	1.15181	-0.734269	-0.582976	1.44733	-0.600222	0.498425	1.15181	-0.734269	-0.410425	1.85254	-0.531832	0.369925	1.74679	-0.51347	-0.410425	1.85254	-0.531832	0.0315318
267	0.505753	1.1626	-0.736163	-0.586079	1.42426	-0.604975	0.505753	1.1626	-0.736163	-0.416355	1.83817	-0.54113	0.37949	1.75057	-0.511775	-0.416355	1.83817	-0.54113	0.0324485
268	0.512217	1.17535	-0.737457	-0.58847	1.40032	-0.608774	0.512217	1.17535	-0.737457	-0.421498	1.82403	-0.549766	0.388289	1.75557	-0.50973	-0.421498	1.82403	-0.549766	0.0334034
269	0.517717	1.19016	-0.738245	-0.590044	1.37571	-0.611518	0.517717	1.19016	-0.738245	-0.425737	1.81028	-0.557608	0.396249	1.76184	-0.507419	-0.425737	1.81028	-0.557608	0.0351606
270	0.522268	1.20653	-0.738883	-0.590871	1.35019	-0.613173	0.522268	1.20653	-0.738883	-0.428955	1.79708	-0.564539	0.403292	1.76944	-0.504935	-0.428955	1.79708	-0.564539	0.0363291
271	0.525629	1.22503	-0.73926	-0.590703	1.3244	-0.613612	0.525629	1.22503	-0.73926	-0.431046	1.78463	-0.57046	0.409337	1.77838	-0.502379	-0.431046	1.78463	-0.57046	0.0379061
272	0.527727	1.24537	-0.739602	-0.589543	1.29832	-0.612805	0.527727	1.24537	-0.739602	-0.431916	1.77307	-0.575298	0.414301	1.78866	-0.499852	-0.431916	1.77307	-0.575298	0.0395664
273	0.528426	1.2675	-0.740012	-0.587332	1.27218	-0.610717	0.528426	1.2675	-0.740012	-0.43149	1.76257	-0.579002	0.418104	1.80024	-0.497458	-0.43149	1.76257	-0.579002	0.0414565
274	0.527613	1.29118	-0.74063	-0.584061	1.24606	-0.607343	0.527613	1.29118	-0.74063	-0.429716	1.75325	-0.58155	0.42067	1.81305	-0.495292	-0.429716	1.75325	-0.58155	0.0431926
275	0.525122	1.3164	-0.741451	-0.579665	1.22029	-0.602685	0.525122	1.3164	-0.741451	-0.426564	1.74522	-0.582947	0.421932	1.82699	-0.493439	-0.426564	1.74522	-0.582947	0.0452791
276	0.520872	1.34272	-0.742614	-0.574203	1.19481	-0.596787	0.520872	1.34272	-0.742614	-0.422035	1.73853	-0.583224	0.421832	1.84193	-0.491969	-0.422035	1.73853	-0.583224	0.0407729
277	0.513961	1.37394	-0.742022	-0.566434	1.17443	-0.58964	0.513961	1.37394	-0.742022	-0.416156	1.73323	-0.582439	0.420326	1.85768	-0.490936	-0.416156	1.73323	-0.582439	0.0385411
278	0.504745	1.40775	-0.740519	-0.556947	1.15763	-0.581482	0.504745	1.40775	-0.740519	-0.408981	1.7293	-0.580668	0.417385	1.87407	-0.490371	-0.408981	1.7293	-0.580668	0.035957
279	0.493251	1.44359	-0.738061	-0.545807	1.1447	-0.572498	0.493251	1.44359	-0.738061	-0.400589	1.7267	-0.578008	0.412996	1.89087	-0.490289	-0.400589	1.7267	-0.578008	0.0332169
280	0.479569	1.48077	-0.73466	-0.533126	1.13574	-0.562885	0.479569	1.48077	-0.73466	-0.391081	1.72537	-0.574566	0.40716	1.90788	-0.49068	-0.391081	1.72537	-0.574566	0.0313233
281	0.4639	1.51812	-0.730622	-0.519195	1.13001	-0.552821	0.4639	1.51812	-0.730622	-0.380575	1.7252	-0.570458	0.399896	1.92489	-0.491519	-0.380575	1.7252	-0.570458	0.0304982
282	0.446446	1.55452	-0.726276	-0.50432	1.12658	-0.542447	0.446446	1.55452	-0.726276	-0.3692	1.7261	-0.565802	0.391236	1.94169	-0.492762	-0.3692	1.7261	-0.565802	0.0299062
283	0.427327	1.58941	-0.721668	-0.488643	1.1251	-0.531901	0.427327	1.58941	-0.721668	-0.35709	1.72795	-0.560715	0.381225	1.9581	-0.494351	-0.35709	1.72795	-0.560715	0.0299832
284	0.406681	1.62215	-0.716945	-0.472363	1.12488	-0.521287	0.406681	1.62215	-0.716945	-0.344384	1.73061	-0.555308	0.369918	1.97396	-0.49622	-0.344384	1.73061	-0.555308	0.0302295
285	0.384604	1.65243	-0.712092	-0.455576	1.12558	-0.510711	0.384604	1.65243	-0.712092	-0.331211	1.73396	-0.549681	0.357374	1.98915	-0.498294	-0.331211	1.73396	-0.549681	0.0306381
286	0.361186	1.68001	-0.707082	-0.438363	1.12688	-0.500267	0.361186	1.68001	-0.707082	-0.317695	1.7379	-0.543926	0.34366	2.00356	-0.500491	-0.317695	1.7379	-0.543926	0.0315489
287	0.33651	1.7046	-0.701967	-0.420834	1.1282	-0.490019	0.33651	1.7046	-0.701967	-0.303948	1.74229	-0.538119	0.328843	2.01713	-0.502729	-0.303948	1.74229	-0.538119	0.0316745
288	0.310632	1.72646	-0.696469	-0.40289	1.12997	-0.480095	0.310632	1.72646	-0.696469	-0.290063	1.74704	-0.532323	0.312989	2.02982	-0.504925	-0.290063	1.74704	-0.532323	0.0328934
289	0.283616	1.74515	-0.690788	-0.38469	1.13115	-0.470502	0.283616	1.74515	-0.690788	-0.276119	1.75206	-0.526589	0.296163	2.04159	-0.506993	-0.276119	1.75206	-0.526589	0.0330703
290	0.255523	1.7611	-0.684603	-0.366069	1.13241	-0.461383	0.255523	1.7611	-0.684603	-0.262178	1.75724	-0.520953	0.278428	2.05244	-0.508853	-0.262178	1.75724	-0.520953	0.0333485
291	0.226416	1.7743	-0.677896	-0.347016	1.1335	-0.452804	0.226416	1.7743	-0.677896	-0.24828	1.7625	-0.515443	0.259841	2.06237	-0.510423	-0.24828	1.7625	-0.515443	0.0336626
292	0.196354	1.78479	-0.670642	-0.327498	1.13427	-0.444836	0.196354	1.78479	-0.670642	-0.234451	1.76776	-0.510078	0.240462	2.0714	-0.511624	-0.234451	1.76776	-0.510078	0.0345739
293	0.165351	1.79243	-0.662926	-0.307529	1.1341	-0.437498	0.165351	1.79243	-0.662926	-0.220698	1.77294	-0.504867	0.220345	2.07952	-0.512381	-0.220698	1.77294	-0.504867	0.0347127
294	0.13351	1.79758	-0.654578	-0.286954	1.13352	-0.430933	0.13351	1.79758	-0.654578	-0.207015	1.77796	-0.49982	0.199549	2.08676	-0.512623	-0.207015	1.77796	-0.49982	0.0339652
295	0.10099	1.80065	-0.645461	-0.265636	1.13315	-0.425298	0.10099	1.80065	-0.645461	-0.193379	1.78276	-0.494943	0.178134	2.09312	-0.512284	-0.193379	1.78276	-0.494943	0.0341128
296	0.0678087	1.80142	-0.635778	-0.243615	1.13215	-0.420598	0.0678087	1.80142	-0.635778	-0.179759	1.78728	-0.490243	0.156165	2.09861	-0.511306	-0.179759	1.78728	-0.490243	0.0341666
297	0.0340737	1.80005	-0.62556	-0.220831	1.13056	-0.416929	0.0340737	1.80005	-0.62556	-0.166111	1.79145	-0.485734	0.133715	2.10325	-0.50964	-0.166111	1.79145	-0.485734	0.0342118
298	-9.83961e-05	1.79666	-0.614873	-0.197237	1.12832	-0.414386	-9.83961e-05	1.79666	-0.614873	-0.152387	1.79522	-0.481431	0.110865	2.10704	-0.507248	-0.152387	1.79522	-0.481431	0.0339023
299	-0.0345201	1.79156	-0.603762	-0.172787	1.12571	-0.41309	-0.0345201	1.79156	-0.603762	-0.138531	1.79855	-0.47736	0.0877085	2.10999	-0.504111	-0.138531	1.79855	-0.47736	0.0335847
300	-0.0690248	1.78492	-0.592351	-0.14748	1.12273	-0.413131	-0.0690248	1.78492	-0.592351	-0.124486	1.80141	-0.473552	0.0643463	2.11213	-0.500222	-0.124486	1.80141	-0.473552	0.0333988
301	-0.103453	1.77688	-0.580793	-0.121338	1.11927	-0.414582	-0.103453	1.77688	-0.580793	-0.110196	1.80377	-0.470047	0.0408911	2.11347	-0.495599	-0.110196	1.80377	-0.470047	0.0330358
302	-0.137577	1.76774	-0.569225	-0.0943997	1.11551	-0.417529	-0.137577	1.76774	-0.569225	-0.0956073	1.80563	-0.466891	0.0174644	2.11404	-0.49028	-0.0956073	1.80563	-0.466891	0.0325781
303	-0.171167	1.75775	-0.55781	-0.0667373	1.11157	-0.42203	-0.171167	1.75775	-0.55781	-0.0806734	1.80699	-0.464137	-0.00580591	2.11388	-0.484327	-0.0806734	1.80699	-0.464137	0.0321807
304	-0.204015	1.74713	-0.546735	-0.0384512	1.10744	-0.428115	-0.204015	1.74713	-0.546735	-0.0653571	1.80783	-0.461836	-0.0287883	2.11302	-0.477827	-0.0653571	1.80783	-0.461836	0.0316379
305	-0.235871	1.73619	-0.536169	-0.00967363	1.10332	-0.435794	-0.235871	1.73619	-0.536169	-0.0496329	1.80818	-0.460043	-0.0513513	2.11151	-0.470889	-0.0496329	1.80818	-0.460043	0.0312936
306	-0.266569	1.72507	-0.526308	0.0194523	1.09907	-0.445034	-0.266569	1.72507	-0.526308	-0.0334899	1.80805	-0.458805	-0.0733681	2.1094	-0.463644	-0.0334899	1.80805	-0.458805	0.030139
307	-0.295714	1.71436	-0.517254	0.0486938	1.09549	-0.455782	-0.295714	1.71436	-0.517254	-0.0169329	1.80745	-0.458163	-0.0947204	2.10671	-0.456241	-0.0169329	1.80745	-0.458163	0.0296066
308	-0.323279	1.70396	-0.509204	0.0778932	1.09206	-0.467919	-0.323279	1.70396	-0.509204	1.66027e-05	1.8064	-0.458144	-0.115304	2.10348	-0.448841	1.66027e-05	1.8064	-0.458144	0.0285489
309	-0.348984	1.6943	-0.502239	0.106793	1.0893	-0.481296	-0.348984	1.6943	-0.502239	0.0173203	1.80491	-0.458762	-0.13503	2.09975	-0.441615	0.0173203	1.80491	-0.458762	0.0284129
310	-0.372964	1.68501	-0.496521	0.13529	1.08641	-0.495765	-0.372964	1.68501	-0.496521	0.0349247	1.803	-0.460014	-0.153832	2.09552	-0.434735	0.0349247	1.803	-0.460014	0.026571
311	-0.39468	1.67706	-0.491972	0.162966	1.08499	-0.511046	-0.39468	1.67706	-0.491972	0.0527627	1.80067	-0.461878	-0.171665	2.09082	-0.428369	0.0527627	1.80067	-0.461878	0.0260765
312	-0.414481	1.66977	-0.488722	0.189804	1.08382	-0.526966	-0.414481	1.66977	-0.488722	0.0707571	1.79796	-0.464315	-0.188509	2.08563	-0.422675	0.0707571	1.79796	-0.464315	0.0260673
313	-0.432525	1.66286	-0.486805	0.215726	1.08248	-0.543349	-0.432525	1.66286	-0.486805	0.088824	1.79488	-0.467268	-0.204366	2.07995	-0.417795	0.088824	1.79488	-0.467268	0.024691
314	-0.448463	1.65702	-0.486065	0.240378	1.08227	-0.55983	-0.448463	1.65702	-0.486065	0.106877	1.79146	-0.470665	-0.21926	2.07378	-0.413854	0.106877	1.79146	-0.470665	0.0235734
315	-0.462461	1.65201	-0.486458	0.263685	1.08296	-0.576172	-0.462461	1.65201	-0.486458	0.124829	1.78773	-0.474423	-0.233238	2.0671	-0.410951	0.124829	1.78773	-0.474423	0.0225396
316	-0.474665	1.64766	-0.487903	0.285584	1.0845	-0.59214	-0.474665	1.64766	-0.487903	0.142601	1.78374	-0.478451	-0.246362	2.0599	-0.409164	0.142601	1.78374	-0.478451	0.0223516
317	-0.485471	1.64339	-0.490395	0.306196	1.08614	-0.607651	-0.485471	1.64339	-0.490395	0.16012	1.77954	-0.482651	-0.258707	2.05218	-0.408542	0.16012	1.77954	-0.482651	0.0219782
318	-0.494973	1.63915	-0.493814	0.325483	1.08812	-0.622501	-0.494973	1.63915	-0.493814	0.177322	1.7752	-0.486925	-0.270357	2.04394	-0.409114	0.177322	1.7752	-0.486925	0.0214216
319	-0.503275	1.6349	-0.498033	0.343429	1.09069	-0.636502	-0.503275	1.6349	-0.498033	0.194156	1.77079	-0.491176	-0.281401	2.03517	-0.410881	0.194156	1.77079	-0.491176	0.0213745
320	-0.510688	1.63024	-0.503007	0.360181	1.09344	-0.649621	-0.510688	1.63024	-0.503007	0.210582	1.7664	-0.49531	-0.29193	2.02589	-0.413827	0.210582	1.7664	-0.49531	0.0220592
321	-0.517577	1.62464	-0.508725	0.37595	1.09582	-0.661928	-0.517577	1.62464	-0.508725	0.22657	1.7621	-0.499241	-0.30203	2.01609	-0.417914	0.22657	1.7621	-0.499241	0.0220724
322	-0.523862	1.61837	-0.515002	0.390659	1.09859	-0.673206	-0.523862	1.61837	-0.515002	0.242101	1.75799	-0.502888	-0.31178	2.00581	-0.423088	0.242101	1.75799	-0.502888	0.0226812
323	-0.529833	1.61101	-0.521813	0.404505	1.10134	-0.683545	-0.529833	1.61101	-0.521813	0.257162	1.75416	-0.506182	-0.32125	1.99504	-0.429279	0.257162	1.75416	-0.506182	0.0233031
324	-0.535579	1.60246	-0.529061	0.417556	1.10422	-0.692916	-0.535579	1.60246	-0.529061	0.271744	1.75069	-0.50906	-0.330498	1.9838	-0.436405	0.271744	1.75069	-0.50906	0.0239419
325	-0.541166	1.59265	-0.536643	0.429873	1.10741	-0.701308	-0.541166	1.59265	-0.536643	0.285844	1.74768	-0.511471	-0.339565	1.9721	-0.444371	0.285844	1.74768	-0.511471	0.0246873
326	-0.546662	1.58147	-0.544466	0.441528	1.11098	-0.708742	-0.546662	1.58147	-0.544466	0.299454	1.74521	-0.513376	-0.348478	1.95995	-0.45307	0.299454	1.74521	-0.513376	0.0253192
327	-0.55205	1.56893	-0.552405	0.452531	1.11525	-0.715189	-0.55205	1.56893	-0.552405	0.312566	1.74338	-0.514745	-0.357245	1.94737	-0.462388	0.312566	1.74338	-0.514745	0.0261376
328	-0.557372	1.5549	-0.560368	0.462941	1.12026	-0.720715	-0.557372	1.5549	-0.560368	0.325167	1.74228	-0.515562	-0.365857	1.93438	-0.472198	0.325167	1.74228	-0.515562	0.0268759
329	-0.562574	1.53942	-0.568223	0.472744	1.12628	-0.725319	-0.562574	1.53942	-0.568223	0.337237	1.74198	-0.515825	-0.374286	1.92099	-0.482367	0.337237	1.74198	-0.515825	0.0278344
330	-0.567664	1.52237	-0.575872	0.481966	1.13335	-0.729102	-0.567664	1.52237	-0.575872	0.348746	1.74257	-0.515544	-0.382485	1.90726	-0.492753	0.348746	1.74257	-0.515544	0.0287734
331	-0.572559	1.50379	-0.583179	0.490565	1.14169	-0.732101	-0.572559	1.50379	-0.583179	0.359658	1.74415	-0.514745	-0.390391	1.89322	-0.503207	0.359658	1.74415	-0.514745	0.0298334
332	-0.5772	1.4837	-0.590023	0.498507	1.15143	-0.73441	-0.5772	1.4837	-0.590023	0.369925	1.74679	-0.51347	-0.397923	1.87895	-0.513578	0.369925	1.74679	-0.51347	0.0311767
333	-0.581552	1.46202	-0.596295	0.505766	1.16254	-0.736186	-0.581552	1.46202	-0.596295	0.37949	1.75057	-0.511775	-0.404988	1.86453	-0.523709	0.37949	1.75057	-0.511775	0.0322709
334	-0.58543	1.43904	-0.601831	0.512197	1.17544	-0.737421	-0.58543	1.43904	-0.601831	0.388289	1.75557	-0.50973	-0.41148	1.85009	-0.533448	0.388289	1.75557	-0.50973	0.0334449
335	-0.588732	1.41487	-0.606507	0.517706	1.19021	-0.738225	-0.588732	1.41487	-0.606507	0.396249	1.76184	-0.507419	-0.417285	1.83575	-0.542644	0.396249	1.76184	-0.507419	0.0351118
336	-0.59145	1.38941	-0.610242	0.52225	1.20661	-0.738847	-0.59145	1.38941	-0.610242	0.403292	1.76944	-0.504935	-0.422283	1.82167	-0.551154	0.403292	1.76944	-0.504935	0.0363328
337	-0.593347	1.36317	-0.612884	0.525613	1.2251	-0.739227	-0.593347	1.36317	-0.612884	0.409337	1.77838	-0.502379	-0.426357	1.808	-0.55885	0.409337	1.77838	-0.502379	0.0378158
338	-0.594371	1.33623	-0.614356	0.527698	1.24551	-0.73954	-0.594371	1.33623	-0.614356	0.414301	1.78866	-0.499852	-0.429391	1.79492	-0.565616	0.414301	1.78866	-0.499852	0.0394446
339	-0.594449	1.30875	-0.61459	0.528381	1.26772	-0.739913	-0.594449	1.30875	-0.61459	0.418104	1.80024	-0.497458	-0.431282	1.7826	-0.571358	0.418104	1.80024	-0.497458	0.0415895
340	-0.593598	1.28068	-0.613554	0.52759	1.29129	-0.740579	-0.593598	1.28068	-0.613554	0.42067	1.81305	-0.495292	-0.431937	1.77121	-0.576006	0.42067	1.81305	-0.495292	0.0433288
341	-0.591652	1.25254	-0.611184	0.52512	1.31641	-0.741446	-0.591652	1.25254	-0.611184	0.421932	1.82699	-0.493439	-0.431286	1.7609	-0.579515	0.421932	1.82699	-0.493439	0.0449373
342	-0.588535	1.22466	-0.60747	0.520826	1.34295	-0.7425	-0.588535	1.22466	-0.60747	0.421832	1.84193	-0.491969	-0.429279	1.7518	-0.581867	0.421832	1.84193	-0.491969	0.0466158
343	-0.58424	1.19722	-0.602436	0.514613	1.37058	-0.743769	-0.58424	1.19722	-0.602436	0.420326	1.85768	-0.490936	-0.425893	1.74399	-0.583071	0.420326	1.85768	-0.490936	0.0385529
344	-0.57688	1.1772	-0.595973	0.505325	1.40466	-0.742179	-0.57688	1.1772	-0.595973	0.417385	1.87407	-0.490371	-0.421133	1.73754	-0.583164	0.417385	1.87407	-0.490371	0.0354077
345	-0.567622	1.16131	-0.588434	0.493705	1.44106	-0.739462	-0.567622	1.16131	-0.588434	0.412996	1.89087	-0.490289	-0.415029	1.73247	-0.582206	0.412996	1.89087	-0.490289	0.0333003
346	-0.55679	1.14888	-0.58001	0.479969	1.47841	-0.736008	-0.55679	1.14888	-0.58001	0.40716	1.90788	-0.49068	-0.407642	1.72876	-0.580278	0.40716	1.90788	-0.49068	0.0310017
347	-0.544468	1.14007	-0.570877	0.464214	1.51613	-0.731795	-0.544468	1.14007	-0.570877	0.399896	1.92489	-0.491519	-0.399054	1.72639	-0.577477	0.399896	1.92489	-0.491519	0.0303722
348	-0.531076	1.1336	-0.561187	0.446698	1.55275	-0.727342	-0.531076	1.1336	-0.561187	0.391236	1.94169	-0.492762	-0.389368	1.72526	-0.573914	0.391236	1.94169	-0.492762	0.029585
349	-0.516688	1.12949	-0.551088	0.427511	1.58794	-0.722574	-0.516688	1.12949	-0.551088	0.381225	1.9581	-0.494351	-0.378706	1.72529	-0.569705	0.381225	1.9581	-0.494351	0.0292768
350	-0.501485	1.12724	-0.540711	0.406789	1.62111	-0.717597	-0.501485	1.12724	-0.540711	0.369918	1.97396	-0.49622	-0.367196	1.72635	-0.564968	0.369918	1.97396	-0.49622	0.0296756
351	-0.485675	1.12614	-0.530161	0.384662	1.65171	-0.71255	-0.485675	1.12614	-0.530161	0.357374	1.98915	-0.498294	-0.354976	1.72834	-0.559819	0.357374	1.98915	-0.498294	0.0301586
352	-0.469342	1.12594	-0.519547	0.361212	1.67954	-0.707383	-0.469342	1.12594	-0.519547	0.34366	2.00356	-0.500491	-0.342181	1.73113	-0.554367	0.34366	2.00356	-0.500491	0.03057
353	-0.452535	1.12652	-0.508979	0.336511	1.70454	-0.702	-0.452535	1.12652	-0.508979	0.328843	2.01713	-0.502729	-0.328942	1.73459	-0.548713	0.328843	2.01713	-0.502729	0.0310207
354	-0.435311	1.12764	-0.498554	0.310634	1.72666	-0.696342	-0.435311	1.12764	-0.498554	0.312989	2.02982	-0.504925	-0.31538	1.73861	-0.542944	0.312989	2.02982	-0.504925	0.0315479
355	-0.417715	1.12904	-0.488358	0.283645	1.74584	-0.690359	-0.417715	1.12904	-0.488358	0.296163	2.04159	-0.506993	-0.301603	1.74308	-0.537135	0.296163	2.04159	-0.506993	0.0320112
356	-0.399755	1.1306	-0.478478	0.255605	1.76214	-0.683976	-0.399755	1.1306	-0.478478	0.278428	2.05244	-0.508853	-0.287703	1.74788	-0.531346	0.278428	2.05244	-0.508853	0.0326285
357	-0.381451	1.13202	-0.468982	0.226561	1.77555	-0.677173	-0.381451	1.13202	-0.468982	0.259841	2.06237	-0.510423	-0.273756	1.75293	-0.525626	0.259841	2.06237	-0.510423	0.03302
358	-0.362755	1.13332	-0.459958	0.196572	1.78621	-0.669856	-0.362755	1.13332	-0.459958	0.240462	2.0714	-0.511624	-0.259819	1.75813	-0.52001	0.240462	2.0714	-0.511624	0.0334472
359	-0.343643	1.13431	-0.451475	0.165688	1.79419	-0.662002	-0.343643	1.13431	-0.451475	0.220345	2.07952	-0.512381	-0.245932	1.76339	-0.514524	0.220345	2.07952	-0.512381	0.0336481
360	-0.324044	1.13503	-0.443621	0.133985	1.79966	-0.653556	-0.324044	1.13503	-0.443621	0.199549	2.08676	-0.512623	-0.232116	1.76864	-0.509184	0.199549	2.08676	-0.512623	0.033925
361	-0.303916	1.13532	-0.436465	0.101526	1.80268	-0.644537	-0.303916	1.13532	-0.436465	0.178134	2.09312	-0.512284	-0.218376	1.7738	-0.504001	0.178134	2.09312	-0.512284	0.0341905
362	-0.283201	1.13505	-0.430082	0.0683876	1.80337	-0.634963	-0.283201	1.13505	-0.430082	0.156165	2.09861	-0.511306	-0.204702	1.77879	-0.498982	0.156165	2.09861	-0.511306	0.0342562
363	-0.261817	1.13431	-0.424571	0.0346879	1.80192	-0.624845	-0.261817	1.13431	-0.424571	0.133715	2.10325	-0.50964	-0.191072	1.78355	-0.494134	0.133715	2.10325	-0.50964	0.0341888
364	-0.239698	1.13312	-0.420027	0.000559933	1.7985	-0.614234	-0.239698	1.13312	-0.420027	0.110865	2.10704	-0.507248	-0.17745	1.78801	-0.489466	0.110865	2.10704	-0.507248	0.0341122
365	-0.216795	1.13142	-0.416541	-0.0338567	1.79329	-0.603222	-0.216795	1.13142	-0.416541	0.0877085	2.10999	-0.504111	-0.163793	1.79211	-0.48499	0.0877085	2.10999	-0.504111	0.0341197
366	-0.193077	1.12912	-0.414197	-0.0684184	1.78641	-0.591932	-0.193077	1.12912	-0.414197	0.0643463	2.11213	-0.500222	-0.150051	1.79581	-0.480724	0.0643463	2.11213	-0.500222	0.0339239
367	-0.168506	1.12634	-0.413106	-0.102917	1.77813	-0.580476	-0.168506	1.12634	-0.413106	0.0408911	2.11347	-0.495599	-0.136167	1.79907	-0.476695	0.0408911	2.11347	-0.495599	0.0337258
368	-0.143081	1.1231	-0.413357	-0.137156	1.76868	-0.56901	-0.143081	1.1231	-0.413357	0.0174644	2.11404	-0.49028	-0.122084	1.80184	-0.472935	0.0174644	2.11404	-0.49028	0.0334153
369	-0.116818	1.11949	-0.415041	-0.170905	1.75831	-0.557693	-0.116818	1.11949	-0.415041	-0.00580591	2.11388	-0.484327	-0.107747	1.80413	-0.469486	-0.00580591	2.11388	-0.484327	0.0328798
370	-0.0897661	1.11573	-0.418243	-0.203899	1.74738	-0.546689	-0.0897661	1.11573	-0.418243	-0.0287883	2.11302	-0.477827	-0.0931028	1.8059	-0.466395	-0.0287883	2.11302	-0.477827	0.0327119
371	-0.0620017	1.11156	-0.422989	-0.235997	1.73594	-0.536214	-0.0620017	1.11156	-0.422989	-0.0513513	2.11151	-0.470889	-0.0781065	1.80717	-0.463714	-0.0513513	2.11151	-0.470889	0.0322357
372	-0.0336288	1.10728	-0.429329	-0.26692	1.72437	-0.526422	-0.0336288	1.10728	-0.429329	-0.0733681	2.1094	-0.463644	-0.0627224	1.80793	-0.461496	-0.0733681	2.1094	-0.463644	0.0314512
373	-0.00479658	1.10322	-0.437271	-0.29639	1.71304	-0.517459	-0.00479658	1.10322	-0.437271	-0.0947204	2.10671	-0.456241	-0.0469277	1.8082	-0.459793	-0.0947204	2.10671	-0.456241	0.0310659
374	0.0243514	1.0991	-0.446763	-0.32433	1.70194	-0.509509	0.0243514	1.0991	-0.446763	-0.115304	2.10348	-0.448841	-0.0307137	1.80798	-0.458654	-0.115304	2.10348	-0.448841	0.0302331
375	0.0536058	1.09535	-0.457744	-0.350474	1.69147	-0.502662	0.0536058	1.09535	-0.457744	-0.13503	2.09975	-0.441615	-0.0140882	1.80731	-0.458115	-0.13503	2.09975	-0.441615	0.0294305
376	0.0827641	1.09201	-0.470095	-0.374716	1.68173	-0.497014	0.0827641	1.09201	-0.470095	-0.153832	2.09552	-0.434735	0.0029244	1.80618	-0.458204	-0.153832	2.09552	-0.434735	0.0285324
377	0.111605	1.0892	-0.483662	-0.396953	1.67285	-0.49262	0.111605	1.0892	-0.483662	-0.171665	2.09082	-0.428369	0.0202832	1.80462	-0.45893	-0.171665	2.09082	-0.428369	0.0277282
378	0.139926	1.08689	-0.498261	-0.417181	1.6648	-0.489511	0.139926	1.08689	-0.498261	-0.188509	2.08563	-0.422675	0.0379322	1.80263	-0.460288	-0.188509	2.08563	-0.422675	0.0268681
379	0.16752	1.08514	-0.513678	-0.435394	1.65762	-0.487673	0.16752	1.08514	-0.513678	-0.204366	2.07995	-0.417795	0.0558024	1.80024	-0.462252	-0.204366	2.07995	-0.417795	0.0257231
380	0.194156	1.08424	-0.529657	-0.451558	1.65139	-0.48704	0.194156	1.08424	-0.529657	-0.21926	2.07378	-0.413854	0.0738151	1.79746	-0.464781	-0.21926	2.07378	-0.413854	0.0250365
381	0.21974	1.08379	-0.545985	-0.465897	1.64578	-0.487589	0.21974	1.08379	-0.545985	-0.233238	2.0671	-0.410951	0.0918857	1.79432	-0.467814	-0.233238	2.0671	-0.410951	0.0240405
382	0.244086	1.0841	-0.562386	-0.478436	1.64085	-0.489204	0.244086	1.0841	-0.562386	-0.246362	2.0599	-0.409164	0.109927	1.79084	-0.471279	-0.246362	2.0599	-0.409164	0.0231647
383	0.267114	1.08509	-0.578626	-0.48935	1.63639	-0.491796	0.267114	1.08509	-0.578626	-0.258707	2.05218	-0.408542	0.127855	1.78707	-0.475089	-0.258707	2.05218	-0.408542	0.0226617
384	0.288826	1.08643	-0.594531	-0.498909	1.63205	-0.495298	0.288826	1.08643	-0.594531	-0.270357	2.04394	-0.409114	0.145589	1.78304	-0.479153	-0.270357	2.04394	-0.409114	0.0221627
